world,region,country,state,tier,channel,segment,scenario,fy,quarter,month,amount,room_nights_sold,rooms_available
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2028,Q3,2028-09,121659.63,720,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q3,2028-09,168708.87,718,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2028,Q3,2028-09,149034.46,739,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2028,Q3,2028-09,158914.36,714,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2028,Q3,2028-09,134411.11,606,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2028,Q3,2028-09,152228.55,735,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2028,Q3,2028-09,141706.35,758,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2028,Q3,2028-09,173413.26,790,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2028,Q3,2028-09,145003.02,658,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2028,Q3,2028-09,153314.31,670,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2028,Q3,2028-09,159453.88,740,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2028,Q3,2028-09,121378.97,633,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2028,Q3,2028-09,115547.73,693,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2028,Q3,2028-09,182433.09,739,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2028,Q3,2028-09,150105.94,756,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2028,Q3,2028-09,123000.45,711,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2028,Q3,2028-09,154959.63,759,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2028,Q3,2028-09,153552.77,729,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2028,Q3,2028-09,137113.73,756,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2028,Q3,2028-09,184741.11,601,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2028,Q3,2028-09,149906.76,687,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2028,Q3,2028-09,120233.62,748,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2028,Q3,2028-09,168259.51,689,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2028,Q3,2028-09,156149.50,793,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2028,Q3,2028-09,147507.16,647,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q3,2028-09,170999.61,774,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2028,Q3,2028-09,140965.75,724,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2028,Q3,2028-09,141630.88,659,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2028,Q3,2028-09,157683.34,739,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2028,Q3,2028-09,126215.12,614,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2028,Q3,2028-09,148108.00,654,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2028,Q3,2028-09,162813.77,736,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2028,Q3,2028-09,151178.08,611,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2028,Q3,2028-09,114123.92,636,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2028,Q3,2028-09,182828.37,756,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2028,Q3,2028-09,133639.54,726,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2028,Q3,2028-09,136182.56,741,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2028,Q3,2028-09,181739.67,619,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2028,Q3,2028-09,127356.89,632,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2028,Q3,2028-09,134497.95,649,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2028,Q3,2028-09,138151.28,789,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2028,Q4,2028-12,152170.72,643,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2028,Q4,2028-12,129571.79,643,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,147044.01,787,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2028,Q4,2028-12,158711.81,794,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2028,Q4,2028-12,123656.20,618,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,175574.15,604,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2028,Q4,2028-12,127106.92,766,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2028,Q4,2028-12,149594.89,652,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,141976.60,709,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2028,Q4,2028-12,135523.10,630,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2028,Q4,2028-12,128880.73,674,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,132697.35,766,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2028,Q4,2028-12,142082.43,765,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2028,Q4,2028-12,146377.86,750,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,171319.57,739,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2028,Q4,2028-12,155832.73,719,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2028,Q4,2028-12,114988.07,682,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,148306.78,778,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2028,Q4,2028-12,121486.55,723,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2028,Q4,2028-12,136247.34,653,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,155707.25,793,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2028,Q4,2028-12,151697.65,642,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2028,Q4,2028-12,158506.34,781,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,160216.51,767,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2028,Q4,2028-12,151294.81,607,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2028,Q4,2028-12,118603.44,640,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,147424.48,708,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2028,Q4,2028-12,123517.85,718,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2028,Q4,2028-12,125741.53,767,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,158410.04,736,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2028,Q4,2028-12,121451.03,747,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2028,Q4,2028-12,116173.15,734,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,134986.98,670,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2028,Q4,2028-12,163672.86,654,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2028,Q4,2028-12,145354.52,621,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,150586.95,665,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2028,Q4,2028-12,127788.15,656,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2028,Q4,2028-12,155167.36,751,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,153008.83,602,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2028,Q4,2028-12,158485.33,733,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2028,Q4,2028-12,116743.46,600,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,132367.63,718,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2028,Q4,2028-12,166364.31,712,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2028,Q4,2028-12,131321.75,699,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,180501.76,720,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2028,Q4,2028-12,162083.47,622,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2028,Q4,2028-12,143931.13,746,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,143618.59,732,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2028,Q4,2028-12,123984.64,642,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2028,Q4,2028-12,130533.44,760,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,146626.74,714,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2028,Q4,2028-12,153468.57,666,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2028,Q4,2028-12,118855.98,607,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,146553.47,692,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2028,Q4,2028-12,133516.34,729,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2028,Q4,2028-12,128636.20,688,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,167216.92,780,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2028,Q4,2028-12,136060.16,689,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2028,Q4,2028-12,142552.11,661,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,162656.72,689,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2028,Q4,2028-12,164608.72,788,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2028,Q4,2028-12,147001.05,777,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,157805.96,769,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2028,Q4,2028-12,127857.17,655,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2028,Q4,2028-12,143441.53,646,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,155435.73,614,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2028,Q4,2028-12,159403.64,739,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2028,Q4,2028-12,151378.98,712,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,175759.63,618,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2028,Q4,2028-12,162798.49,668,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2028,Q4,2028-12,128295.58,724,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,157213.85,717,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2028,Q4,2028-12,152496.34,736,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2028,Q4,2028-12,132731.40,749,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,155759.44,630,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2028,Q4,2028-12,142537.82,691,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2028,Q4,2028-12,137832.79,748,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,163310.43,787,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2028,Q4,2028-12,145736.64,678,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2028,Q4,2028-12,145416.54,668,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,142048.53,760,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2028,Q4,2028-12,163681.39,707,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2028,Q4,2028-12,123208.93,704,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,173277.42,600,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2028,Q4,2028-12,137064.14,731,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2028,Q4,2028-12,122178.51,626,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2028,Q4,2028-12,151790.65,602,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2028,Q4,2028-12,147542.57,787,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2028,Q4,2028-12,131478.97,630,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2028,Q4,2028-12,155087.67,717,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2028,Q4,2028-12,137744.99,695,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2028,Q4,2028-12,155170.20,635,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2028,Q4,2028-12,167200.52,741,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2028,Q4,2028-12,166350.19,741,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2028,Q4,2028-12,143741.45,799,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2028,Q4,2028-12,145942.04,641,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2029,Q1,2029-03,132874.00,606,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2029,Q1,2029-03,154449.52,667,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,149930.45,791,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2029,Q1,2029-03,133397.76,785,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2029,Q1,2029-03,150185.52,767,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,170437.21,628,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2029,Q1,2029-03,156263.08,722,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2029,Q1,2029-03,145598.83,642,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,147972.26,640,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2029,Q1,2029-03,148183.55,758,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2029,Q1,2029-03,138642.46,705,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,174854.58,702,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2029,Q1,2029-03,127035.69,742,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2029,Q1,2029-03,135927.80,650,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,171604.70,745,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2029,Q1,2029-03,158119.00,612,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2029,Q1,2029-03,141302.28,785,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,177167.39,617,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2029,Q1,2029-03,154595.73,685,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2029,Q1,2029-03,135811.19,626,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,157294.34,780,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2029,Q1,2029-03,140433.69,624,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2029,Q1,2029-03,115743.20,639,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,140420.76,753,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2029,Q1,2029-03,166762.95,717,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2029,Q1,2029-03,118407.43,664,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,184557.73,764,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2029,Q1,2029-03,152094.31,751,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2029,Q1,2029-03,124958.06,639,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,177641.48,608,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2029,Q1,2029-03,152401.62,756,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2029,Q1,2029-03,143703.55,723,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,132106.31,774,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2029,Q1,2029-03,126331.35,698,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2029,Q1,2029-03,126511.67,618,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,156750.84,655,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2029,Q1,2029-03,137585.71,688,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2029,Q1,2029-03,147070.13,604,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,161197.36,782,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2029,Q1,2029-03,123681.93,748,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2029,Q1,2029-03,158623.12,753,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,179474.39,655,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2029,Q1,2029-03,155685.62,671,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2029,Q1,2029-03,146642.01,751,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,155424.65,719,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2029,Q1,2029-03,161062.09,655,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2029,Q1,2029-03,115438.99,693,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,137888.14,756,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2029,Q1,2029-03,120110.77,631,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2029,Q1,2029-03,144186.70,738,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,150958.63,739,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2029,Q1,2029-03,142945.45,781,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2029,Q1,2029-03,156207.53,735,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,145968.33,687,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2029,Q1,2029-03,134176.15,617,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2029,Q1,2029-03,121993.85,724,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,184601.21,659,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2029,Q1,2029-03,150172.66,774,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2029,Q1,2029-03,133473.38,694,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,154268.63,774,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2029,Q1,2029-03,138229.51,697,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2029,Q1,2029-03,158801.98,616,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,163734.71,783,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2029,Q1,2029-03,153455.50,701,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2029,Q1,2029-03,129796.76,718,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,168840.43,786,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2029,Q1,2029-03,141011.99,695,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2029,Q1,2029-03,124317.01,772,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,141026.37,757,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2029,Q1,2029-03,153139.31,696,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2029,Q1,2029-03,149498.96,657,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,182735.43,632,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2029,Q1,2029-03,130305.93,750,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2029,Q1,2029-03,120232.04,788,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,151446.18,691,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2029,Q1,2029-03,126769.21,696,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2029,Q1,2029-03,116060.81,740,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,149588.73,687,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2029,Q1,2029-03,136210.85,737,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2029,Q1,2029-03,151504.98,665,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,166940.30,692,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2029,Q1,2029-03,140904.90,615,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2029,Q1,2029-03,120623.77,725,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,144814.17,626,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2029,Q1,2029-03,146144.23,702,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2029,Q1,2029-03,152475.50,655,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2029,Q1,2029-03,150277.86,682,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2029,Q1,2029-03,141194.25,739,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2029,Q1,2029-03,125819.43,736,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2029,Q1,2029-03,166381.73,721,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2029,Q1,2029-03,138639.64,669,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2029,Q1,2029-03,124535.75,753,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2029,Q1,2029-03,144267.71,791,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2029,Q1,2029-03,126602.26,783,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2029,Q1,2029-03,139613.30,727,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2029,Q1,2029-03,163340.39,721,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2029,Q2,2029-06,151776.62,631,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2029,Q2,2029-06,144497.06,636,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q2,2029-06,184139.86,664,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2029,Q2,2029-06,143334.53,672,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2029,Q2,2029-06,135645.54,645,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2029,Q2,2029-06,142415.04,686,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2029,Q2,2029-06,144041.51,671,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2029,Q2,2029-06,133607.45,614,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2029,Q2,2029-06,166542.38,661,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2029,Q2,2029-06,142373.78,745,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2029,Q2,2029-06,117867.63,647,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2029,Q2,2029-06,133465.94,786,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2029,Q2,2029-06,120186.31,674,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2029,Q2,2029-06,123601.10,791,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2029,Q2,2029-06,138008.49,649,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2029,Q2,2029-06,155144.63,719,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2029,Q2,2029-06,117257.54,790,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2029,Q2,2029-06,181730.45,685,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2029,Q2,2029-06,151366.81,668,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2029,Q2,2029-06,142571.91,680,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2029,Q2,2029-06,170761.68,747,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2029,Q2,2029-06,164814.21,742,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2029,Q2,2029-06,145849.75,762,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2029,Q2,2029-06,177672.63,610,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2029,Q2,2029-06,159698.46,799,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2029,Q2,2029-06,114410.74,640,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2029,Q2,2029-06,177352.99,739,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2029,Q2,2029-06,165299.31,775,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2029,Q2,2029-06,150040.59,601,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2029,Q2,2029-06,143167.57,672,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2029,Q2,2029-06,128281.46,663,900
